VideoPacketLossRate,pFrameCountDiff,VideoBitRate,AudioBitRate,S10pFrameMeanDiff,aFrameCount,AudioNBFrames,S2pFrameCountDiff,S3pFrameMeanDiff,S1aFrameCountDiff,S9pFrameCountDiff,AudioPacketLossRate,S11pFrameMeanDiff,aFrameCountDiff,S14pFrameMeanDiff,S9pFrameMeanDiff,S27pFrameMeanDiff,S28pFrameCountDiff,S7pFrameCountDiff,S29pFrameCountDiff,S15aFrameCountDiff,S29pFrameMeanDiff,pFrameCount,S1pFrameCountDiff,BPP,S17pFrameMeanDiff,VideoNBFrames,S27pFrameCountDiff,S2pFrameMeanDiff,CC,S18pFrameMeanDiff,ISC,S4pFrameMeanDiff,S14aFrameCountDiff,iFrame3Size,S8pFrameMeanDiff,iFrame3SizeDiff,S16pFrameMeanDiff,S20pFrameMeanDiff,S6pFrameMeanDiff,S14pFrameCountDiff,S21pFrameMeanDiff,S22pFrameMeanDiff,S30pFrameMeanDiff,S0pFrameMeanDiff,S12pFrameMeanDiff,S24pFrameMeanDiff,S13pFrameMeanDiff,S28pFrameMeanDiff,S5pFrameMeanDiff,VideoStartPTS,S7aFrameCountDiff,S8pFrameCountDiff,S23pFrameCountDiff,S29aFrameCountDiff,iFrame0Size,S15pFrameMeanDiff,S19pFrameMeanDiff,S7pFrameMeanDiff,S26pFrameMeanDiff,S23pFrameMeanDiff,iFrame0SizeDiff,AudioDurationTS,S25pFrameMeanDiff,S1pFrameMeanDiff,AudioDuration,VideoDurationTS,S18pFrameCountDiff,iFrame1Size,iFrame1SizeDiff,S28aFrameCountDiff,iFrame4Size,iFrame4SizeDiff,S4aFrameCountDiff,S23aFrameCountDiff,iFrameCount,S12pFrameCountDiff,S2aFrameCountDiff,S11aFrameCountDiff,S26aFrameCountDiff,S22pFrameCountDiff,S9aFrameCountDiff,S11pFrameCountDiff,S6pFrameCountDiff,iFrameCountDiff,iFrame2Size,S5pFrameCountDiff,S21pFrameCountDiff,iFrame2SizeDiff,S20pFrameCountDiff,S19pFrameCountDiff,QP,S10aFrameCountDiff,S15pFrameCountDiff,S24aFrameCountDiff,S3aFrameCountDiff,S25aFrameCountDiff,S13aFrameCountDiff,S20aFrameCountDiff,S30pFrameCountDiff,S30aFrameCountDiff,S16pFrameCountDiff,S12aFrameCountDiff,S16aFrameCountDiff,S17pFrameCountDiff,S25pFrameCountDiff,S26pFrameCountDiff,S5aFrameCountDiff,S8aFrameCountDiff,S6aFrameCountDiff,S13pFrameCountDiff,S4pFrameCountDiff,S17aFrameCountDiff,S10pFrameCountDiff,S18aFrameCountDiff,S0pFrameCountDiff,S24pFrameCountDiff,S3pFrameCountDiff,S21aFrameCountDiff,S22aFrameCountDiff,S27aFrameCountDiff,S19aFrameCountDiff,S0aFrameCountDiff,VideoFrameRate,NR,CIHigh,CILow,MOS
0.63,4.026217228,694376,24291,-1.776729636,2135,2135,4,0.261861956,0,-4.166666667,0.47,-0.524976931,0.466200466,0.764105385,0.150069991,0.49911033,4,0,33.33333333,0,-5.351812367,1025,0,0.030137847,0.607513328,1051,0,-0.997403211,0.330414165,-0.019631443,69730.66667,-0.05937669,0,0,0.769549671,100,0.147402106,0.512556235,1.556247818,0,-0.201931694,0.205070534,-0.668922538,0.69781989,-2.922474782,-1.306062779,2.609592559,-0.584632953,-0.231673446,23,0,8,0,0,69845,-0.406503146,0.045850427,-2.943565658,0.578721769,-0.287937871,0.054376601,686265,-1.187565909,-0.146926602,42.891562,107156,4,68883,0.05513559,0,70464,0.05389918,0,2,4,0,0,0,0,8,0,0,0,20,69845,0,4,0.054376601,0,-4.166666667,23,2,8,2,0,0,0,0,0,4,4,2,2,0,4,0,0,0,0,4,4,0,8,0,4,0,0,0,0,0,0,0,25,999,3.0643401,2.528252492,2.796296296
0,0,720123,24405,0.797228328,2145,2145,0,0.261861956,0,-4.166666667,0,-0.524976931,0,0.764105385,0.143915027,0.49911033,4,0,-4.166666667,0,0.427007818,1068,0,0.031255339,0.607513328,1073,0,-0.222096317,0.32968802,-0.019631443,69884.25,-0.38876445,0,70345,0.874056416,0.05399031,-1.626354839,0.512556235,1.556247818,0,0.610897625,-0.138455687,-0.668922538,-0.413769766,-2.922474782,-1.306062779,1.600062529,-0.584632953,-0.231673446,23,0,4,0,0,69845,1.134738867,0.0379997,-2.943565658,0.578721769,-0.297810027,0.054376601,686257,-0.470520564,-0.146926602,42.891063,107155,4,68883,0.05513559,0,70464,0.05389918,0,0,5,0,0,0,0,0,0,0,0,0,69845,0,0,0.054376601,0,-4.166666667,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999,4.751477668,4.284236618,4.517857143
1.09,7.677902622,669457,24199,1.03790955,2127,2127,4,-0.293069837,0,-4.166666667,0.84,-0.532458787,0.839160839,0.764105385,0.143915027,0.49911033,4,4,29.16666667,0,-5.69170952,986,0,0.029056293,2.15406352,1032,0,-0.822710104,0.332160775,-0.517312943,69364,-0.753982046,0,0,0.874056416,100,-1.926867002,0.512556235,2.193215082,0,0.669019702,-0.138455687,-0.351161611,3.221712915,-2.922474782,-1.306062779,2.090290734,-0.584632953,-0.231673446,20,4,4,4,0,69845,1.540335439,0.0379997,-3.11279976,0.67341078,-1.05933714,0.054376601,686266,-1.272648835,-0.140347799,42.891625,107161,8,68883,0.05513559,0,0,100,2,0,3,0,0,0,0,0,2,0,4,40,69845,0,4,0.054376601,0,-4.166666667,23,2,4,0,6,0,0,2,8,0,4,0,0,68,4,12,0,0,0,8,4,0,12,2,60,0,12,2,0,0,2,4,25,999,3.95457961,3.30467965,3.62962963
5.04,24.62546816,580554,23096,1.908498475,2030,2030,12,0.599512641,12,79.16666667,5.36,0.221649999,5.361305361,0.808117856,0.607588985,-0.686689698,8,24,45.83333333,6,-7.534853206,805,20,0.025197656,1.961290777,930,16,2.48776719,0.329873291,-0.413260454,69845,2.134518117,12,0,2.795277825,100,0.167423839,0.745910925,-4.360486306,0,0.958708442,0.051350323,0.635722339,-0.4045407,-2.109304371,0.684386956,3.55892019,-0.987610415,-1.556077299,23,6,16,12,2,69845,0.331000824,-2.404180344,-2.953282448,3.242869702,-0.179942472,0.054376601,686275,-3.703931961,0.964342887,42.892187,107160,28,0,100,6,0,100,2,4,1,28,6,10,8,20,12,20,44,80,0,12,16,100,4,45.83333333,23,2,8,2,6,4,4,6,32,2,48,10,4,32,44,64,6,6,4,40,12,4,24,4,0,32,8,6,2,6,4,4,25,999,1.471686809,0.994979857,1.233333333
0.1,0.280898876,380526,24369,0.76433121,2142,2142,4,0.393385117,0,-4.166666667,0.14,0.037215303,0.13986014,1.398042256,0.571428571,1.013851207,4,0,-4.166666667,2,1.008411275,1065,0,0.016515885,1.276694075,1070,0,-0.98509851,0.491140185,-0.350057894,46911.25,-0.547938023,0,47223,1.16034555,0.080404562,-2.014871672,-0.96866076,2.725206102,0,2.006367514,-0.060932264,-1.381303356,-0.218803181,-5.436854248,-2.366060057,2.679883285,-1.38190526,-0.538609075,18,0,4,0,0,47313,0.528500277,-0.024430872,-5.489426364,1.345473664,-1.060085304,0.080251737,686284,-0.774204526,-0.808939187,42.89275,107164,4,46457,0.081729218,0,47289,0.080292433,0,0,5,0,0,0,2,0,0,0,0,0,46676,0,0,0.081346063,4,-4.166666667,27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.658971212,3.055314503,3.357142857
0.51,1.123595506,376705,24245,0.76433121,2131,2131,0,0.408418943,0,-4.166666667,0.65,0.037215303,0.652680653,1.398042256,0.571428571,1.013851207,4,0,-4.166666667,0,1.008411275,1056,0,0.016350043,1.276694075,1061,0,-0.114011401,0.491140185,-0.350057894,46911.25,-0.547938023,0,47223,0.47925158,0.080404562,-2.313537752,0.23683518,2.725206102,0,2.006367514,0.64655902,-1.381303356,-0.218803181,-5.436854248,-2.366060057,2.679883285,-1.38190526,-0.660781377,13,2,8,0,0,47313,0.528500277,-0.024430872,-5.489426364,2.166379887,-1.060085304,0.080251737,686260,-0.774204526,-0.808939187,42.89125,107165,4,46457,0.081729218,2,47289,0.080292433,0,0,5,0,0,0,0,4,0,0,0,0,46676,4,0,0.081346063,0,-4.166666667,27,0,0,0,2,0,2,0,0,0,4,4,0,0,0,4,2,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,25,0,4.386792309,3.909503987,4.148148148
0,0,381380,24403,0.76433121,2145,2145,0,0.393385117,0,-4.166666667,0,0.037215303,0,1.398042256,0.571428571,1.013851207,4,0,-4.166666667,0,1.008411275,1068,0,0.016552951,1.276694075,1073,0,-0.114011401,0.491140185,-0.350057894,46911.25,-0.547938023,0,47223,1.16034555,0.080404562,-2.014871672,0.23683518,2.725206102,0,2.006367514,-0.060932264,-1.381303356,-0.218803181,-5.436854248,-2.366060057,2.679883285,-1.38190526,-0.538609075,15,0,4,0,0,47313,0.528500277,-0.024430872,-5.489426364,1.345473664,-1.060085304,0.080251737,686299,-0.774204526,-0.808939187,42.893687,107170,4,46457,0.081729218,0,47289,0.080292433,0,0,5,0,0,0,0,0,0,0,0,0,46676,0,0,0.081346063,0,-4.166666667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.592530589,4.157469411,4.375
0.99,4.494382022,374653,24154,-3.859850144,2123,2123,4,0.163388457,0,0,1.03,1.829132139,1.025641026,0.250169607,-0.356761294,1.013851207,4,0,0,0,2.2879524,1020,0,0.016260981,1.288247867,1053,0,-0.037087042,0.491124481,-1.26592302,46912.75,-0.547938023,0,47223,1.409220013,0.080404562,-1.784667253,0.23683518,2.741639506,4,0.078968182,-0.060932264,-1.496080563,-0.218803181,-5.436854248,-2.020420004,2.692299733,-1.38190526,-0.538609075,18,0,8,0,0,47313,0.528500277,-0.024430872,-5.47043181,1.374151611,-1.060085304,0.080251737,686258,-0.774204526,-0.808939187,42.891125,107162,16,46457,0.081729218,2,47289,0.080292433,0,4,5,0,0,0,4,0,2,52,0,0,46682,0,4,0.068501948,0,-4.166666667,27,0,0,0,4,0,0,2,4,2,4,0,0,0,0,0,0,2,2,0,0,0,16,4,0,4,4,0,2,0,0,0,25,0,3.002162168,2.354980689,2.678571429
4.97,16.76029963,314515,23335,-1.658072996,2051,2051,16,0.588824856,4,33.33333333,4.38,-1.795130885,4.382284382,2.12038428,-0.28331044,0.650386746,44,8,95.83333333,2,-35.91593006,889,4,0.013650825,1.273680042,975,8,2.923625696,0.486969755,4.218919545,47313,-0.645283367,6,0,0.75918385,100,-1.232440268,4.717698313,2.708772699,4,3.110670591,-5.963344433,-0.47473043,4.890077449,-6.912156853,3.42854864,4.303378803,-2.400670862,2.52817845,20,14,20,44,8,47313,0.127974543,-4.292059967,-0.664258854,0.237632116,-9.14382731,0.080251737,686249,-1.155723583,0.3338236,42.890563,107157,12,0,100,4,0,100,6,2,1,4,6,2,4,24,10,12,0,80,0,20,4,100,20,33.33333333,27,4,20,0,0,2,6,6,32,6,8,8,2,8,4,8,0,4,6,8,8,4,16,0,60,12,16,2,4,6,8,2,25,0,1.56564417,1.167689163,1.366666667
0.07,0.093632959,328613,24381,1.308227684,2143,2143,0,1.073938882,0,-4.166666667,0.09,-0.451145327,0.093240093,1.188401657,0.163662162,0.69849222,4,0,-4.166666667,0,1.092448089,1067,0,0.014262717,0.946238479,1072,0,-0.428016527,0.491140185,-0.198669776,46911.25,-0.990188953,0,47223,1.123015151,0.080404562,-2.117748751,0.240043275,2.164350376,0,1.934120134,-0.748209499,-1.568479829,-0.266925504,-4.465419697,-2.348269606,2.38945621,-1.03062582,-0.15747059,18,0,4,0,0,47315,0.942040556,0.169386272,-4.828959009,1.782951557,-0.233233376,0.080248348,686290,-0.664182321,-0.603075444,42.893125,107167,4,46457,0.081729218,0,47289,0.080292433,0,0,5,0,0,0,0,0,0,0,0,0,46676,0,0,0.081346063,0,-4.166666667,27,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999,4.672867535,4.18920143,4.431034483
0.6,0.74906367,326808,24221,1.308227684,2129,2129,0,1.073938882,0,-4.166666667,0.75,-0.451145327,0.745920746,1.205542065,0.177060315,1.021845946,4,0,-4.166666667,0,1.092448089,1060,0,0.014184375,0.946238479,1065,4,-0.428016527,0.491140185,-0.198669776,46911.25,-1.797808664,0,47223,1.83239418,0.080404562,-1.880642528,0.240043275,2.164350376,0,1.934120134,-0.748209499,-1.568479829,-0.266925504,-6.154144056,-2.327730805,0.950228046,-1.03062582,-0.15747059,15,0,8,0,2,47315,1.528154771,0.169386272,-4.828959009,0.952848991,-0.204674187,0.080248348,686287,-0.554224656,-0.603075444,42.892938,107168,4,46457,0.081729218,0,47289,0.080292433,0,0,5,4,2,0,2,0,0,0,0,0,46676,0,0,0.081346063,0,-4.166666667,27,0,4,0,2,2,2,0,0,0,4,2,4,0,4,0,0,2,0,4,4,2,0,2,0,0,0,2,0,0,0,0,25,999,3.599130983,2.900869017,3.25
0,0,328948,24403,1.308227684,2145,2145,0,1.073938882,0,-4.166666667,0,-0.451145327,0,1.188401657,0.163662162,0.69849222,4,0,-4.166666667,0,1.092448089,1068,0,0.014277257,0.946238479,1073,0,-0.428016527,0.491140185,-0.198669776,46911.25,-0.990188953,0,47223,1.123015151,0.080404562,-2.117748751,0.240043275,2.164350376,0,1.934120134,-0.748209499,-1.568479829,-0.266925504,-4.465419697,-2.348269606,2.38945621,-1.04714579,-0.15747059,20,0,4,0,0,47315,0.942040556,0.169386272,-4.828959009,0.952848991,-0.233233376,0.080248348,686288,-0.664182321,-0.603075444,42.893,107164,4,46457,0.081729218,0,47289,0.080292433,0,0,5,0,0,0,0,0,0,0,0,0,46676,0,0,0.081346063,0,-4.166666667,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999,4.655644914,4.137458535,4.396551724
1.23,3.651685393,314829,24188,1.308227684,2126,2126,4,1.19108671,0,4.166666667,0.89,1.654563359,0.885780886,9.641479789,2.62552425,0.712943783,4,4,-4.166666667,2,1.092448089,1029,0,0.013664453,0.946238479,1054,0,0.477395119,0.492462025,2.519425698,46785.33333,-0.990188953,4,47223,1.123015151,0.080404562,-2.117748751,0.240043275,2.164350376,60,1.934120134,-0.015504341,-1.568479829,-0.266925504,-4.448100681,-2.348269606,2.38945621,-1.04714579,-0.138944638,15,0,4,8,4,47315,0.961200703,0.169386272,-5.813949916,0.969230349,-0.226197054,0.080248348,686266,-1.594650206,-0.603075444,42.891625,107164,8,46457,0.081729218,0,0,100,2,0,4,0,0,0,0,4,0,4,0,20,46676,0,0,0.081346063,0,-4.166666667,27,2,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,4,4,2,0,0,0,25,999,2.405101776,1.828231558,2.116666667
4.76,15.73033708,280237,22994,1.756577237,2021,2021,68,1.646731425,6,29.16666667,5.78,-0.846482775,5.780885781,3.513783745,0.190327114,-0.993982895,20,0,37.5,4,-6.94458405,900,8,0.012163064,1.231244467,988,12,5.343093595,0.490259706,-2.844001037,46995.5,-0.753744751,6,0,2.213204729,100,-10.37611517,-0.008231735,1.634020783,16,1.955258059,-0.602081626,0.152619907,-1.790625253,-5.552187969,-2.480060247,2.404547512,-1.125340311,-1.061172131,15,6,16,16,6,47315,-0.480999521,1.271246426,-4.78472427,-0.205241797,-2.495755787,0.080248348,686262,-0.754915879,0.40062261,42.891375,107164,16,0,100,2,0,100,2,6,2,60,4,12,6,8,6,8,4,60,46676,12,0,0.081346063,8,12.5,27,2,4,2,4,8,8,4,8,10,64,16,4,4,4,8,8,8,4,0,4,6,4,4,4,68,4,0,2,2,6,10,25,999,1.384178612,1.098580009,1.24137931
0.04,0,203906,24369,1.60057334,2142,2142,0,0.411164321,0,-4.166666667,0.14,-0.588149516,0.13986014,0.963059458,0.182165748,0.055522506,4,0,-4.166666667,0,1.451114636,1068,0,0.008850087,0.302136799,1073,0,-0.108966376,0.755533694,-0.267418329,30495,-0.570314404,0,30632,1.199678106,0.123899576,-1.302183072,0.106454505,2.834957528,0,2.18384967,-1.070537239,-1.43130264,0.276740003,-4.847998489,-3.328509407,2.68121911,-0.65017578,-0.341023069,10,0,4,0,0,30982,1.041666667,0.317432403,-5.75202386,1.280548291,0.341019812,0.122501612,686293,-0.246385007,-0.996254392,42.893313,107174,4,30441,0.124676006,0,30654,0.123810765,0,2,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-4.166666667,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.923636291,3.335622968,3.62962963
0.56,0.187265918,203506,24291,1.60057334,2135,2135,0,0.411164321,2,-4.166666667,0.47,-0.588149516,0.466200466,0.963059458,0.182165748,0.079317866,4,0,-4.166666667,2,1.451114636,1066,0,0.008832726,0.302136799,1071,0,-0.108966376,0.755533694,-0.267418329,30495,-0.570314404,2,30632,1.199678106,0.123899576,-1.302183072,0.106454505,2.897493356,0,2.18384967,-1.070537239,-1.400299695,0.276740003,-4.847998489,-3.296349895,2.68121911,-0.65017578,-0.280842528,20,0,4,0,0,30982,1.041666667,0.317432403,-5.715503074,1.280548291,0.341019812,0.122501612,686257,-0.246385007,-0.973085686,42.891063,107159,4,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-4.166666667,31,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,3.991799552,3.401057591,3.696428571
0,0,203930,24404,1.60057334,2145,2145,0,0.411164321,0,-4.166666667,0,-0.588149516,0,0.963059458,0.160575734,0.055522506,4,0,-4.166666667,0,1.451114636,1068,0,0.008851128,0.302136799,1073,0,-0.108966376,0.755533694,-0.267418329,30495,-0.570314404,0,30632,1.199678106,0.123899576,-1.302183072,0.106454505,2.834957528,0,2.18384967,-1.070537239,-1.43130264,0.276740003,-4.847998489,-3.328509407,2.68121911,-0.65017578,-0.341023069,20,0,4,0,0,30982,1.041666667,0.317432403,-5.75202386,1.280548291,0.341019812,0.122501612,686273,-0.246385007,-0.996254392,42.892063,107162,4,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-4.166666667,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.24461591,3.686418572,3.965517241
1.17,3.183520599,195232,24131,1.128762542,2121,2121,4,1.451571293,2,0,1.12,-2.202117662,1.118881119,2.313486878,0.644701825,0.055522506,4,0,29.16666667,0,-5.708490293,1034,0,0.008473611,0.0006067,1055,0,-0.62363792,0.756666813,-17.44517408,30449.33333,-0.570314404,4,0,1.199678106,100,-1.302183072,0.106454505,2.834957528,8,2.18384967,-1.03113096,-1.400299695,0.276740003,-4.847998489,-3.167265191,2.68121911,-0.65017578,-0.818079238,20,4,4,8,2,30982,1.041666667,0.317432403,-5.75202386,1.280548291,-0.664388494,0.122501612,686281,-0.246385007,-0.996254392,42.892563,107162,44,30441,0.124676006,0,30654,0.123810765,4,0,4,0,2,6,0,0,2,4,0,20,30253,4,0,0.125449804,0,-4.166666667,31,0,0,0,2,2,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,4,4,0,0,4,4,4,0,0,0,0,25,0,3.165961789,2.619752497,2.892857143
4.98,11.42322097,176975,23198,1.60057334,2039,2039,24,2.40030129,8,33.33333333,4.94,-1.078071582,4.941724942,1.595600323,1.444956708,-0.375897714,8,8,33.33333333,6,-8.332637555,946,0,0.007681207,1.457347115,1011,8,-5.515091433,0.74761503,-0.335094221,30818,8.310991957,4,0,1.277388649,100,-2.734251411,0.664792548,3.226892143,4,2.18384967,0.020250449,-3.243330844,0.50332088,-4.847998489,-3.265821664,3.703946383,-0.099998711,1.606994898,10,10,4,56,4,30982,-0.826539855,-0.628709607,-5.553012039,1.280548291,11.94012224,0.122501612,686286,0.695251776,-0.973085686,42.892875,107175,12,0,100,4,30654,0.123810765,6,6,2,0,6,2,4,4,2,4,4,60,0,8,0,100,8,37.5,31,2,8,0,6,4,2,0,12,6,8,10,4,8,8,0,6,8,6,12,60,6,0,4,4,8,44,8,8,0,6,2,25,0,1.642556938,1.324109728,1.483333333
0.04,0,193372,24370,1.787300758,2142,2142,0,0.352742702,0,-4.166666667,0.14,-0.529998971,0.13986014,0.974348777,0.117208482,0.530357673,4,0,-4.166666667,2,1.097332372,1068,0,0.008392882,0.257970122,1073,0,-0.160649362,0.755533694,-0.233473723,30495,-0.229826353,0,30632,1.283367943,0.123899576,-1.458324603,0.135621204,2.106888754,0,1.666767317,-0.409182329,-1.260852735,0.42994811,-4.577975684,-2.582106455,2.210406047,-1.068351848,-0.015950659,18,0,4,0,0,30984,1.261155347,0.394915549,-5.517017828,0.989212869,-0.133177959,0.122493714,686277,-0.485605272,-1.157513428,42.892313,107165,4,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,2,0,0,0,30253,0,0,0.125449804,0,-4.166666667,31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999,4.041123384,3.392209949,3.716666667
0.57,1.498127341,186490,24313,1.787300758,2137,2137,4,0.352742702,0,-4.166666667,0.37,-0.499125244,0.372960373,0.974348777,0.117208482,0.530357673,4,0,-4.166666667,0,1.097332372,1052,0,0.008094184,0.257970122,1064,0,0.272328852,0.753540397,-0.233473723,30575.66667,-0.229826353,0,30632,1.283367943,0.123899576,-1.458324603,0.135621204,2.073796261,0,0.475823822,-0.409182329,-1.260852735,0.42994811,-4.577975684,-5.535107588,1.097512744,-1.068351848,0.99514391,10,0,4,0,0,30984,1.261155347,0.433264025,-5.517017828,0.989212869,-0.083236224,0.122493714,686285,-0.459590704,-1.157513428,42.892812,107173,4,30441,0.124676006,0,30654,0.123810765,2,0,4,0,2,0,0,0,0,0,0,20,0,4,4,100,0,29.16666667,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,2,0,25,999,3.824198457,3.329647696,3.576923077
0,0,193364,24402,1.787300758,2145,2145,0,0.352742702,0,-4.166666667,0,-0.529998971,0,0.974348777,0.117208482,0.530357673,4,0,-4.166666667,0,1.097332372,1068,0,0.008392535,0.257970122,1073,0,-0.160649362,0.755533694,-0.233473723,30495,-0.229826353,0,30632,1.283367943,0.123899576,-1.458324603,0.135621204,2.073796261,0,1.666767317,-0.409182329,-1.260852735,0.42994811,-4.577975684,-2.582106455,2.210406047,-1.068351848,-0.015950659,18,0,4,0,0,30984,1.261155347,0.394915549,-5.517017828,0.989212869,-0.133177959,0.122493714,686316,-0.485605272,-1.157513428,42.89475,107170,4,30441,0.124676006,0,30654,0.123810765,0,0,5,0,0,0,0,0,0,0,0,0,30253,0,0,0.125449804,0,-4.166666667,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,999,3.94604759,3.313211669,3.62962963
1.18,3.745318352,186015,24178,1.850013065,2125,2125,0,0.352742702,0,-4.166666667,0.93,-0.499125244,0.932400932,0.974348777,0.117208482,12.55462684,4,0,-4.166666667,0,1.097332372,1028,0,0.008073568,0.304173726,1061,60,-0.160649362,0.75349111,-0.233473723,30577.66667,-0.229826353,0,30632,1.283367943,0.123899576,-1.458324603,0.135621204,2.073796261,0,2.318980615,-0.409182329,-1.260852735,0.42994811,-4.577975684,-2.582106455,2.236772719,-1.040013602,-0.073771799,20,0,4,0,0,30984,1.293218618,0.940275118,-5.478119935,0.264182643,-0.133177959,0.122493714,686243,-0.459590704,-1.157513428,42.890188,107158,4,30441,0.124676006,0,30660,0.104261697,2,4,4,0,2,0,0,0,0,0,0,20,0,4,4,100,0,33.33333333,31,2,0,0,2,0,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,999,3.809449298,3.362964496,3.586206897
4.84,10.01872659,174166,23254,1.818656911,2044,2044,16,-1.030110935,6,33.33333333,4.71,1.287971328,4.708624709,0.146856565,3.200785666,-1.930132986,56,4,8.333333333,4,1.620567608,961,48,0.007559288,0.327275527,1020,8,0.731578672,0.756836659,0.898067721,30442.5,-1.410878447,4,30632,0.327971172,0.123899576,-1.721760199,-1.25260081,2.736845134,4,1.400547537,1.850517282,-0.923519328,1.531999012,-2.936700522,-2.945687052,1.774591699,0.826446281,-0.372846661,18,2,8,0,4,30984,2.213094446,0.513254231,-4.166666667,1.130528993,-0.133177959,0.122493714,686296,-0.433576136,-0.601817302,42.8935,107167,8,0,100,6,0,100,8,2,3,4,4,6,4,8,6,8,8,40,30253,4,52,0.125449804,16,12.5,31,8,12,6,8,6,6,2,4,2,12,6,4,0,0,0,2,4,4,8,4,0,0,8,4,4,12,2,8,6,2,12,25,999,1.513780279,1.186219721,1.35
0.14,0.280898876,123031,24392,1.963361538,2144,2144,0,0.89889428,0,-4.166666667,0.05,-1.111201896,0.046620047,2.081806187,0.334810319,0.839440373,4,0,-4.166666667,0,1.327636849,1065,0,0.005339887,0.64743967,1070,0,-0.814969357,1.206693377,-0.68641165,19093.5,-0.353300145,0,19143,1.625733704,0.198112716,-1.716681955,0.08334105,2.411200415,0,2.377399781,-0.768709021,-1.351462711,-0.280830281,-5.411409982,-3.222958057,1.95831955,-1.336296189,-0.220844305,10,0,4,0,0,19688,1.379848998,0.295573494,-6.225641026,1.054819834,0.793650794,0.192639156,686290,-0.478178879,-0.593621724,42.893125,107076,4,19010,0.19949601,0,19171,0.197823937,0,0,5,0,0,0,0,0,0,0,0,0,19050,0,0,0.199077955,0,-4.166666667,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,25,0,3.460340236,2.987935627,3.224137931
0.68,1.217228464,119061,24290,1.963361538,2135,2135,0,0.89889428,0,-4.166666667,0.47,-1.111201896,0.466200466,2.081806187,0.334810319,0.365034421,4,0,-4.166666667,0,1.327636849,1055,0,0.005167578,0.64743967,1067,4,-0.814969357,1.208328235,-0.68641165,19067.66667,-0.353300145,0,19143,1.625733704,0.198112716,-1.716681955,0.08334105,2.463054187,0,2.377399781,-0.768709021,-1.351462711,-0.280830281,-5.411409982,-3.169977925,1.95831955,-1.336296189,-0.169880234,18,0,4,0,2,19688,1.379848998,0.295573494,-6.225641026,1.101016323,0.8757526,0.192639156,686271,-0.437769397,-0.593621724,42.891937,107163,4,19010,0.19949601,0,0,100,0,0,4,0,2,0,0,0,0,0,0,20,19050,0,0,0.199077955,0,-4.166666667,35,0,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,3.523768328,2.976231672,3.25
